id,observed_on,species_common,species_scientific,latitude,longitude,place_guess,quality_grade,native,introduced,threatened
327435011,2025-11-20,Western Honey Bee,Apis mellifera,34.0482757997,-116.5690507,"Morongo Valley, CA 92256, USA",research,False,True,False
327428660,2025-11-20,Western Honey Bee,Apis mellifera,33.807886,-116.4969102,"Palm Springs, CA 92264, USA",research,False,True,False
327426439,2025-11-19,Peridot Sweat Bee,Augochlorella pomoniella,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426438,2025-11-19,Peridot Sweat Bee,Augochlorella pomoniella,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426436,2025-11-19,Fine striped sweat bee,Agapostemon subtilior,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426432,2025-11-19,Fine striped sweat bee,Agapostemon subtilior,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426429,2025-11-19,Fine striped sweat bee,Agapostemon subtilior,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426425,2025-11-19,Peridot Sweat Bee,Augochlorella pomoniella,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426424,2025-11-19,Fine striped sweat bee,Agapostemon subtilior,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327426414,2025-11-19,Peridot Sweat Bee,Augochlorella pomoniella,32.6683766667,-117.244328333,"Point Loma, San Diego, CA, USA",research,True,False,False
327425855,2025-11-19,Tripartite Sweat Bee,Halictus tripartitus,34.0178333333,-118.287741667,"Natural History Museum Los Angeles County, Los Angeles, CA, US",research,True,False,False
327421384,2025-11-02,Western Honey Bee,Apis mellifera,33.8314045,-118.0728424,"Hawaiian Gardens, CA, USA",research,False,True,False
327419446,2025-11-20,Western Honey Bee,Apis mellifera,33.8846733241,-118.096395755,"Falcon Way, Cerritos, CA, US",research,False,True,False
327417409,2025-11-20,Western Honey Bee,Apis mellifera,34.0184278333,-118.358605,"Village Green, Los Angeles, CA, US",research,False,True,False
327417247,2025-11-20,Western Honey Bee,Apis mellifera,34.0182138333,-118.364738333,"S Ridgeley Dr, Los Angeles, CA, US",research,False,True,False
327416305,2025-11-04,Western Honey Bee,Apis mellifera,35.2649533333,-115.290846667,"Mojave National Preserve, Essex, CA, US",research,False,True,False
327405185,2025-11-20,Western Honey Bee,Apis mellifera,34.1391762378,-118.152527441,"Waverly Dr, Pasadena, CA, US",research,False,True,False
327402836,2025-11-19,Valley Carpenter Bee,Xylocopa sonorina,34.2704361111,-118.988830556,"Somis, CA 93066, USA",research,True,False,False
327397901,2025-11-13,Western Honey Bee,Apis mellifera,33.530943374,-117.710613479,"Laguna Niguel, CA, USA",research,False,True,False
327397627,2025-11-13,Western Honey Bee,Apis mellifera,33.5309254871,-117.710377444,"Laguna Niguel, CA, USA",research,False,True,False
327395106,2025-11-13,Western Honey Bee,Apis mellifera,33.531214816,-117.710217676,"Laguna Niguel, CA, USA",research,False,True,False
327348181,2025-10-23,Arizona Small carpenter,Ceratina arizonensis,34.057225,-117.824858333,"University Dr, Pomona, CA, US",research,False,False,False
327333504,2025-11-19,Western Honey Bee,Apis mellifera,33.598245,-116.305913333,"Santa Rosa and San Jacinto Mountains National Monument, La Quinta, CA, US",research,False,True,False
327330132,2025-11-19,Western Honey Bee,Apis mellifera,34.0306333333,-118.271325,"Los Angeles Trade - Technical College, Los Angeles, CA, US",research,False,True,False
327329340,2025-11-19,Western Honey Bee,Apis mellifera,34.0666656,-118.4409856,"Botany, Los Angeles, CA 90095, USA",research,False,True,False
327320797,2025-11-12,Western Honey Bee,Apis mellifera,33.8861616667,-118.0978,"Alondra Blvd, Cerritos, CA, US",research,False,True,False
327315945,2025-11-17,Western Honey Bee,Apis mellifera,33.9948740238,-118.079890739,"Loch Avon Dr, Pico Rivera, CA, US",research,False,True,False
327314566,2025-11-19,Western Honey Bee,Apis mellifera,32.733890307,-117.148092002,"Zoo Dr, San Diego, CA, US",research,False,True,False
327314548,2025-11-19,Western Honey Bee,Apis mellifera,32.7339675462,-117.148040342,"Village Pl, San Diego, CA, US",research,False,True,False
327293882,2025-11-19,Western Honey Bee,Apis mellifera,34.2398569902,-118.530249887,"California State University, Northridge, Los Angeles, CA, US",research,False,True,False
327270308,2025-11-17,Western Honey Bee,Apis mellifera,32.7310116667,-117.142022167,"San Diego, CA, US",research,False,True,False
327248422,2025-11-18,Western Honey Bee,Apis mellifera,32.9410866667,-117.227736667,"Carmel Del Mar School, 圣地亚哥, CA, US",research,False,True,False
327219531,2025-06-03,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.7785833333,-118.335341667,"Linden H. Chandler Preserve, Rolling Hills Estates, CA, US",research,True,False,False
327215387,2025-10-09,Urbane Digger Bee,Anthophora urbana,33.8077662,-118.0886097,"Long Beach, CA 90815, USA",research,True,False,False
327205556,2025-11-17,Western Honey Bee,Apis mellifera,34.4659383333,-119.711136667,"Los Padres National Forest, Santa Barbara, CA, US",research,False,True,False
327204061,2025-11-18,Western Honey Bee,Apis mellifera,33.8212976277,-118.11068042,"E Huntdale St, Long Beach, CA, US",research,False,True,False
327199993,2025-11-18,Western Honey Bee,Apis mellifera,34.413189383,-119.852013193,"University of California, Santa Barbara, Goleta, CA, US",research,False,True,False
327193466,2025-11-17,Western Honey Bee,Apis mellifera,32.9000583333,-117.195511667,"Barnes Canyon Rd, San Diego, CA, US",research,False,True,False
327193362,2025-11-17,Western Honey Bee,Apis mellifera,32.9000466667,-117.195366667,"Lusk Blvd, San Diego, CA, US",research,False,True,False
327193230,2025-11-17,Western Honey Bee,Apis mellifera,32.9000466667,-117.195366667,"Lusk Blvd, San Diego, CA, US",research,False,True,False
327186356,2025-11-18,Western Honey Bee,Apis mellifera,33.716705,-118.072616667,"Huntington Beach, CA, US",research,False,True,False
327185622,2025-11-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8693866667,-117.252975,"Biological Grade, San Diego, CA, US",research,True,False,False
327166926,2025-11-17,Western Honey Bee,Apis mellifera,33.5524312,-117.6627591,"Mission Viejo, CA 92692, USA",research,False,True,False
327165167,2025-11-16,Western Honey Bee,Apis mellifera,34.1664879331,-118.385960159,"Weddington St, Los Angeles, CA, US",research,False,True,False
327160910,2025-10-16,Western Honey Bee,Apis mellifera,33.9651564976,-118.450865092,"Ballona Creek Bike Path, Marina del Rey, CA, US",research,False,True,False
327159610,2025-05-15,,Zadontomerus,34.4493216667,-119.842666667,"Edgewood Dr, Goleta, CA, US",research,False,False,False
327148097,2025-11-18,Western Honey Bee,Apis mellifera,32.7521418498,-117.187981198,"Mission Hills, San Diego, CA, USA",research,False,True,False
327134329,2025-11-13,Western Honey Bee,Apis mellifera,33.529600746,-117.709304045,"Laguna Niguel, CA, USA",research,False,True,False
327134015,2025-11-13,Western Honey Bee,Apis mellifera,33.5308062855,-117.710330486,"Laguna Niguel, CA, USA",research,False,True,False
327131744,2025-11-13,Western Honey Bee,Apis mellifera,33.5309970345,-117.710377444,"Laguna Niguel, CA, USA",research,False,True,False
327123306,2025-11-14,Western Honey Bee,Apis mellifera,33.2372857,-117.3443944,"North Valley, Oceanside, CA, USA",research,False,True,False
327091041,2025-11-17,Western Honey Bee,Apis mellifera,32.89035,-117.207541667,"Mira Mesa Blvd, San Diego, CA, US",research,False,True,False
327079338,2025-04-12,Western Honey Bee,Apis mellifera,32.7174872217,-116.712481667,"San Diego County, CA, USA",research,False,True,False
327075007,2025-10-09,Western Honey Bee,Apis mellifera,33.8097820997,-118.0858223,"Spring & EL Dorado Park SE, Long Beach, CA 90815, USA",research,False,True,False
327060136,2025-11-17,Western Honey Bee,Apis mellifera,33.8983166667,-117.507355556,"Corona, CA, USA",research,False,True,False
327054211,2025-11-17,Ligated Furrow Bee,Halictus ligatus,32.8446756867,-117.04005578,"San Diego, CA, USA",research,True,False,False
327048557,2025-11-16,Western Honey Bee,Apis mellifera,33.8985777778,-117.507438889,"Corona, CA, USA",research,False,True,False
327040804,2025-10-18,Western Honey Bee,Apis mellifera,34.481049387,-120.140270258,"Calle Real, Goleta, CA, US",research,False,True,False
327032693,2025-11-17,Western Honey Bee,Apis mellifera,33.7862203997,-116.5417232,"Palm Springs, CA 92264, USA",research,False,True,False
327029477,2025-11-17,Western Honey Bee,Apis mellifera,34.0182583333,-118.361795,"Village Green, Los Angeles, CA, US",research,False,True,False
327005735,2025-11-17,Western Honey Bee,Apis mellifera,34.018825,-118.359245,"Village Green, Los Angeles, CA, US",research,False,True,False
326992209,2025-11-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.895745,-117.239075,"John Jay Hopkins, San Diego, CA, US",research,True,False,False
326980428,2025-11-16,Western Honey Bee,Apis mellifera,33.7283048997,-115.7918093,"Riverside County, CA, USA",research,False,True,False
326905108,2025-11-16,Western Honey Bee,Apis mellifera,34.1578285,-118.2976082,"Bette Davis Picnic Area, 1850 Riverside Dr, Glendale, CA 91201, USA",research,False,True,False
326904430,2025-11-14,Western Honey Bee,Apis mellifera,34.1241982,-116.4179618,"57090 29 Palms Hwy, Yucca Valley, CA 92284, USA",research,False,True,False
326887486,2025-11-16,Western Honey Bee,Apis mellifera,33.77137,-116.533828333,"Riverside County, CA, USA",research,False,True,False
326877962,2025-11-16,Western Honey Bee,Apis mellifera,32.8003473622,-117.194498412,"San Diego County, US-CA, US",research,False,True,False
326876117,2025-11-16,Western Honey Bee,Apis mellifera,34.047025,-118.248213333,"S Main St, Los Angeles, CA, US",research,False,True,False
326874267,2025-11-16,Fine striped sweat bee,Agapostemon subtilior,32.8354033333,-117.074316667,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
326845871,2025-11-16,Western Honey Bee,Apis mellifera,34.8734083333,-117.030608333,"Barstow, CA, USA",research,False,True,False
326841040,2025-11-16,Western Honey Bee,Apis mellifera,33.8192405701,-118.089202881,Long Beach,research,False,True,False
326837060,2025-11-07,Sonoran Bumble Bee,Bombus sonorus,33.7627304,-118.1506995,"Ocean & Loma NW, Long Beach, CA 90803, USA",research,True,False,True
326828709,2025-11-11,Western Honey Bee,Apis mellifera,34.1060906,-117.7086431,"301 Platt Blvd, Claremont, CA 91711, USA",research,False,True,False
326810851,2025-10-23,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8723131486,-116.466642433,"San Diego County, CA, USA",research,True,False,False
326809978,2025-11-13,Western Honey Bee,Apis mellifera,34.12835,-118.155161111,"South Arroyo, Pasadena, CA, USA",research,False,True,False
326809191,2025-11-11,Fine striped sweat bee,Agapostemon subtilior,34.0473212883,-119.567943856,"Channel Islands National Park, Channel Islands, Santa Barbara County, US-CA, US",research,True,False,False
326761651,2025-11-13,Western Honey Bee,Apis mellifera,33.8986222222,-117.507272222,"Corona, CA, USA",research,False,True,False
326761647,2025-11-13,Western Honey Bee,Apis mellifera,33.8986638889,-117.507327778,"Corona, CA, USA",research,False,True,False
326760219,2025-11-13,Western Honey Bee,Apis mellifera,33.8984722222,-117.507175,"Corona, CA, USA",research,False,True,False
326760217,2025-11-13,Western Honey Bee,Apis mellifera,33.8983916667,-117.507338889,"Corona, CA, USA",research,False,True,False
326704906,2025-10-31,Peridot Sweat Bee,Augochlorella pomoniella,32.90585,-116.4575,"San Diego County, CA, USA",research,True,False,False
326698710,2025-11-15,Western Honey Bee,Apis mellifera,32.685824719,-117.038215846,"Bay Terraces, San Diego, CA, USA",research,False,True,False
326657051,2025-11-14,Western Honey Bee,Apis mellifera,33.579736859,-117.737328003,"Aliso Viejo, CA, USA",research,False,True,False
326656642,2025-11-14,Western Honey Bee,Apis mellifera,33.5797472348,-117.737362347,"Aliso Viejo, CA, USA",research,False,True,False
326649843,2025-11-14,Western Honey Bee,Apis mellifera,33.5837037107,-117.736121152,"Aliso Viejo, CA, USA",research,False,True,False
326565963,2025-10-26,Western Honey Bee,Apis mellifera,34.6949951374,-120.041628171,"Santa Barbara County, CA, USA",research,False,True,False
326563432,2025-06-05,Cherry Plum Mining Bee,Andrena cerasifolii,34.3675663118,-118.581955509,"Rivendale Park and Open Space, Stevenson Ranch, CA, US",research,True,False,False
326563396,2025-06-05,Cherry Plum Mining Bee,Andrena cerasifolii,34.3666463016,-118.580747712,"Stevenson Ranch, CA, US",research,True,False,False
326563297,2025-06-05,Cherry Plum Mining Bee,Andrena cerasifolii,34.365062171,-118.581618893,"Stevenson Ranch, CA, US",research,True,False,False
326550023,2025-11-14,Western Honey Bee,Apis mellifera,32.718155,-117.139236167,"B St, San Diego, CA, US",research,False,True,False
326543852,2025-11-03,Western Honey Bee,Apis mellifera,34.1323992312,-118.508772146,"Encino, Los Angeles, CA, USA",research,False,True,False
326533022,2025-11-04,Western Honey Bee,Apis mellifera,32.98172,-117.07505,"Carmel Mountain Rd, San Diego, CA, US",research,False,True,False
326529375,2025-11-13,Western Honey Bee,Apis mellifera,34.0143174997,-116.1685742,"Twentynine Palms, CA 92277, USA",research,False,True,False
326521471,2025-07-30,Western Honey Bee,Apis mellifera,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,False,True,False
326521453,2025-07-30,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,False
326521436,2025-07-30,Sonoran Bumble Bee,Bombus sonorus,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,True
326521407,2025-07-30,California Bumble Bee,Bombus californicus,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,False
326521406,2025-07-30,Sonoran Bumble Bee,Bombus sonorus,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,True
326521405,2025-07-30,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,False
326521401,2025-07-30,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,False
326521398,2025-07-30,Sonoran Bumble Bee,Bombus sonorus,33.7028495371,-118.007166445,"Huntington Beach, CA, USA",research,True,False,True
326510662,2025-08-12,Valley Carpenter Bee,Xylocopa sonorina,34.1475305,-118.349296667,"Toluca Lake Ave, Los Angeles, CA, US",research,True,False,False
326508018,2025-11-12,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7898533333,-116.827658333,"Sycuan Way, El Cajon, CA, US",research,True,False,False
326498271,2025-11-13,Ligated Furrow Bee,Halictus ligatus,32.8708549723,-117.252563342,"Biological Grade, San Diego, CA, US",research,True,False,False
326473920,2025-11-13,Western Honey Bee,Apis mellifera,33.5278649298,-117.71012222,"Laguna Niguel, CA, USA",research,False,True,False
326470924,2025-11-12,Short Sun-digger Bee,Anthophora curta,33.9778156178,-116.442944419,"Riverside County, CA, USA",research,True,False,False
326441456,2025-11-13,Ligated Furrow Bee,Halictus ligatus,33.9656292161,-117.320872619,"Riverside, CA, US",research,True,False,False
326424014,2025-11-13,Western Honey Bee,Apis mellifera,33.6051177656,-116.439064874,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
326414258,2025-11-03,Western Honey Bee,Apis mellifera,34.1464111667,-118.283988333,"Los Angeles Zoo And Botanical Gardens, Los Angeles, CA, US",research,False,True,False
326407288,2024-10-25,Western Honey Bee,Apis mellifera,33.478175,-117.137291667,"La Paz Rd, Temecula, CA, US",research,False,True,False
326403369,2025-11-13,Tiny Small carpenter,Ceratina nanula,32.8328633333,-117.07235,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
326402419,2025-11-12,Western Honey Bee,Apis mellifera,33.838105,-116.298636667,"Riverside County, CA, USA",research,False,True,False
326401497,2025-11-06,Western Honey Bee,Apis mellifera,34.2429786076,-118.530304581,"Los Angeles, CA 91325, USA",research,False,True,False
326400637,2025-11-13,Western Honey Bee,Apis mellifera,34.1112971667,-118.270645,"Ettrick St, Los Angeles, CA, US",research,False,True,False
326392312,2025-11-12,Fine striped sweat bee,Agapostemon subtilior,34.047096,-119.5664818,"Ventura, CA 93001, USA",research,True,False,False
326389035,2025-11-13,Western Honey Bee,Apis mellifera,33.5286761933,-117.709381701,"Laguna Niguel, CA, USA",research,False,True,False
326384783,2025-11-12,Western Honey Bee,Apis mellifera,32.7493254,-117.2294902,"Famosa Slough Trl, San Diego, CA 92107, USA",research,False,True,False
326382742,2025-11-13,Western Honey Bee,Apis mellifera,33.5297655743,-117.709190398,"Laguna Niguel, CA, USA",research,False,True,False
326379109,2025-11-13,,Perdita hirticeps,32.9395533333,-117.252936667,"Mar Scenic Trail, San Diego, CA, US",research,True,False,False
326378565,2025-11-13,,Ceratina acantha,33.6591116667,-117.842283333,"San Joaquin Marsh, Irvine, CA 92612, USA",research,True,False,False
326368207,2025-11-07,Western Honey Bee,Apis mellifera,34.0417098999,-118.149208069,Monterey Park,research,False,True,False
326363124,2025-11-13,Western Honey Bee,Apis mellifera,33.7829398,-116.5428896,"Palm Springs, CA 92264, USA",research,False,True,False
326360572,2025-11-13,Western Honey Bee,Apis mellifera,33.7867609997,-116.5415138,"Palm Springs, CA 92264, USA",research,False,True,False
326360205,2025-11-13,Western Honey Bee,Apis mellifera,33.7863065,-116.5415436,"Palm Springs, CA 92264, USA",research,False,True,False
326356558,2025-11-13,Western Honey Bee,Apis mellifera,32.77284506,-117.13888396,"Camino Del Rio N & Qualcomm Wy, San Diego, CA 92108, USA",research,False,True,False
326349904,2025-11-13,Western Honey Bee,Apis mellifera,34.2399333333,-118.529616667,"Los Angeles, CA, US",research,False,True,False
326299559,2025-10-17,Western Honey Bee,Apis mellifera,33.1193635731,-116.604557959,"Santa Ysabel Open Space Preserve West, Julian, CA, US",research,False,True,False
326295844,2025-11-12,Western Honey Bee,Apis mellifera,34.4206916667,-119.858903333,"University of California, Santa Barbara, Goleta, CA, US",research,False,True,False
326295832,2025-11-12,Western Honey Bee,Apis mellifera,34.420475,-119.859078333,"University of California, Santa Barbara, Goleta, CA, US",research,False,True,False
326289454,2025-10-13,Ligated Furrow Bee,Halictus ligatus,32.8356334436,-117.074196339,"San Diego, CA, USA",research,True,False,False
326289433,2025-10-13,Western Honey Bee,Apis mellifera,32.8356334436,-117.074196339,"San Diego, CA, USA",research,False,True,False
326286094,2025-11-12,Western Carpenter Bee,Xylocopa californica,34.4842660652,-120.141077019,"Calle Real, Goleta, CA, US",research,True,False,False
326278336,2025-11-12,Western Honey Bee,Apis mellifera,33.873415,-115.9009923,"Joshua Tree National Park, California, USA",research,False,True,False
326278321,2025-11-12,Western Honey Bee,Apis mellifera,33.7041163943,-118.053948921,"Orange County, CA, USA",research,False,True,False
326276486,2025-11-12,Western Honey Bee,Apis mellifera,33.6051704668,-116.439076867,"Riverside County, US-CA, US",research,False,True,False
326274850,2025-11-06,Western Honey Bee,Apis mellifera,34.2429866271,-118.529034965,"California State University, Northridge, Los Angeles, CA, US",research,False,True,False
326273794,2025-11-10,Western Honey Bee,Apis mellifera,34.1445166667,-117.573745,"Haven Ave, Rancho Cucamonga, CA, US",research,False,True,False
326270323,2025-11-06,Western Honey Bee,Apis mellifera,34.242825,-118.530255,"California State University, Northridge, Los Angeles, CA, US",research,False,True,False
326267910,2025-11-10,Western Honey Bee,Apis mellifera,35.0484128,-115.3941639,"Hole-in-the-Wall Campground, Hole-in-the-Wall Campground, Essex, CA 92332, USA",research,False,True,False
326265854,2025-11-12,Western Honey Bee,Apis mellifera,32.82108,-117.077658333,"Mission Trails Regional Park, San Diego, CA, US",research,False,True,False
326261580,2025-11-12,Western Honey Bee,Apis mellifera,33.7861992997,-116.5415245,"Palm Springs, CA 92264, USA",research,False,True,False
326261467,2025-11-12,Western Honey Bee,Apis mellifera,33.7861992997,-116.5415245,"Palm Springs, CA 92264, USA",research,False,True,False
326261323,2025-11-12,Western Honey Bee,Apis mellifera,33.7861992997,-116.5415245,"Palm Springs, CA 92264, USA",research,False,True,False
326257739,2025-11-12,Western Honey Bee,Apis mellifera,33.2831840515,-116.396850586,Borrego Springs,research,False,True,False
326255557,2025-11-12,Peridot Sweat Bee,Augochlorella pomoniella,32.7488866667,-116.666938333,"Alpine, CA, US",research,True,False,False
326254702,2025-11-12,Peridot Sweat Bee,Augochlorella pomoniella,32.747505,-116.66877,"Lyons Valley Rd, Alpine, CA, US",research,True,False,False
326253719,2025-11-12,Western Honey Bee,Apis mellifera,33.5784659236,-117.600377529,"Coto De Caza, CA 92679, USA",research,False,True,False
326253007,2025-11-12,Black-tailed Bumble Bee,Bombus melanopygus,35.3004033333,-120.84938,"Alamo Dr, Los Osos, CA, US",research,True,False,False
326246470,2025-11-03,Western Honey Bee,Apis mellifera,33.8852166667,-118.093261167,"Norwalk, CA, US",research,False,True,False
326241035,2025-11-12,Western Honey Bee,Apis mellifera,34.0306638333,-118.2713,"Los Angeles Trade - Technical College, Los Angeles, CA, US",research,False,True,False
326239718,2025-11-12,Western Honey Bee,Apis mellifera,34.3816633333,-118.516021667,"Placerita Canyon Rd, Santa Clarita, CA, US",research,False,True,False
326235265,2025-10-26,Western Honey Bee,Apis mellifera,32.9370973,-117.1276603,"Los Penasquitos Canyon County Preserve, 12020 Black Mountain Rd, San Diego, CA 92129, USA",research,False,True,False
326229249,2025-11-12,Western Honey Bee,Apis mellifera,35.4786133333,-120.602225,"Rocky Canyon Rd, Templeton, CA, US",research,False,True,False
326228884,2025-11-12,Valley Carpenter Bee,Xylocopa sonorina,33.9829,-117.372795,"The Mission Inn Hotel & Spa, Riverside, CA, US",research,True,False,False
326227324,2025-11-12,Western Honey Bee,Apis mellifera,33.7189333333,-118.284553333,"Fort MacArthur/L.A. Air Force Base, Los Angeles, CA, US",research,False,True,False
326225411,2025-11-03,Western Honey Bee,Apis mellifera,34.4480495,-119.242889,"Ojai, CA 93023, USA",research,False,True,False
326221683,2025-11-12,Western Honey Bee,Apis mellifera,34.2378072555,-118.528962695,"California State University, Northridge, Los Angeles, CA, US",research,False,True,False
326221674,2025-11-12,Western Honey Bee,Apis mellifera,33.8865639501,-118.099183738,Cerritos College,research,False,True,False
326220194,2025-11-12,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.4228333333,-119.890908333,"Sperling Preserve Monument, Goleta, CA, US",research,True,False,False
326217190,2025-11-12,Ligated Furrow Bee,Halictus ligatus,32.6716229553,-117.091945026,"L Ave, National City, CA, US",research,True,False,False
326216697,2025-11-12,Western Honey Bee,Apis mellifera,33.8852407211,-118.093138079,"Norwalk, CA, US",research,False,True,False
326211145,2025-11-12,Western Honey Bee,Apis mellifera,33.8861466667,-118.097808333,"Alondra Blvd, Cerritos, CA, US",research,False,True,False
326206474,2025-11-12,Western Honey Bee,Apis mellifera,33.7859587,-116.5415147,"Palm Springs, CA 92264, USA",research,False,True,False
326204003,2025-11-12,Western Honey Bee,Apis mellifera,33.7866549,-116.5415822,"Palm Springs, CA 92264, USA",research,False,True,False
326203842,2025-11-12,Western Honey Bee,Apis mellifera,33.7866549,-116.5415822,"Palm Springs, CA 92264, USA",research,False,True,False
326203646,2025-11-12,Western Honey Bee,Apis mellifera,33.7862677997,-116.5417757,"Palm Springs, CA 92264, USA",research,False,True,False
326191168,2025-10-06,Western Honey Bee,Apis mellifera,34.4277653505,-119.703645518,"E Sola St, Santa Barbara, CA, US",research,False,True,False
326191158,2025-10-04,Western Honey Bee,Apis mellifera,34.4241597403,-119.70171373,"Santa Barbara St, Santa Barbara, CA, US",research,False,True,False
326153951,2025-11-11,Western Honey Bee,Apis mellifera,34.176515,-118.17856,"Pasadena Area, CA, US",research,False,True,False
326153890,2025-11-11,Western Honey Bee,Apis mellifera,34.176515,-118.17856,"Pasadena Area, CA, US",research,False,True,False
326144637,2025-10-10,Valley Carpenter Bee,Xylocopa sonorina,33.7904972222,-118.100204753,"N Hidden Ln, Long Beach, CA, US",research,True,False,False
326144615,2025-10-10,Valley Carpenter Bee,Xylocopa sonorina,33.7909719243,-118.105844343,"Iroquois Ave, Long Beach, CA, US",research,True,False,False
326142175,2024-06-16,Western Honey Bee,Apis mellifera,33.478195,-117.137291667,"La Paz Rd, Temecula, CA, US",research,False,True,False
326139976,2025-07-29,Western Honey Bee,Apis mellifera,33.7027098082,-118.051558255,Bolsa Chica Ecological Reserve,research,False,True,False
326106577,2025-11-11,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.107071383,-117.088766763,"Ontario St, Escondido, CA, US",research,True,False,False
326105277,2025-11-11,Ligated Furrow Bee,Halictus ligatus,32.73773,-117.208755,"NTC Park, San Diego, CA, US",research,True,False,False
326105028,2025-11-11,Fine striped sweat bee,Agapostemon subtilior,32.754433505,-117.249651238,"Point Loma, San Diego, CA, USA",research,True,False,False
326104999,2025-11-11,Ligated Furrow Bee,Halictus ligatus,32.73758,-117.208755,"NTC Park, San Diego, CA, US",research,True,False,False
326104877,2025-11-11,Western Honey Bee,Apis mellifera,32.5702911817,-117.126478543,"Imperial Beach, CA, USA",research,False,True,False
326103951,2025-11-11,Western Honey Bee,Apis mellifera,32.9333592997,-117.1459054,"Mira Mesa, San Diego, CA, USA",research,False,True,False
326102048,2025-11-11,Western Honey Bee,Apis mellifera,34.0484152,-116.5688992,"Morongo Valley, CA 92256, USA",research,False,True,False
326101372,2025-11-11,Western Honey Bee,Apis mellifera,34.1152988062,-118.175544367,"Crescent St, Los Angeles, CA, US",research,False,True,False
326098619,2025-11-11,Fine striped sweat bee,Agapostemon subtilior,32.57193499,-117.125873018,"Imperial Beach, CA, USA",research,True,False,False
326092185,2025-11-11,Western Honey Bee,Apis mellifera,35.6263866667,-119.561621667,"Wasco, CA, US",research,False,True,False
326088782,2025-11-11,Western Honey Bee,Apis mellifera,34.0219517777,-116.181672178,"Riverside County, CA, USA",research,False,True,False
326088036,2025-11-11,Western Honey Bee,Apis mellifera,33.6051304018,-116.439063178,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
326081976,2025-11-10,Western Honey Bee,Apis mellifera,34.1452241594,-118.115856172,"Pasadena City College, Pasadena, CA, US",research,False,True,False
326077763,2025-11-11,Western Honey Bee,Apis mellifera,34.4213713484,-119.877144883,"Marymount Way, Goleta, CA, US",research,False,True,False
326076765,2025-11-11,Western Honey Bee,Apis mellifera,34.0143388889,-116.168572222,"Twentynine Palms, CA 92277, USA",research,False,True,False
326070812,2025-11-11,Western Honey Bee,Apis mellifera,32.6428292587,-117.098998477,"Woodlawn Ave, Chula Vista, CA, US",research,False,True,False
326069720,2025-11-11,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.19134257,-118.95870094,"Thousand Oaks, CA 91320, USA",research,True,False,False
326056878,2025-11-06,Yellow-faced Bumble Bee,Bombus vosnesenskii,35.4025944444,-120.865144444,"Morro Bay, CA, USA",research,True,False,False
326056872,2025-11-06,Western Honey Bee,Apis mellifera,35.3984027778,-120.857938889,"Morro Bay, CA, USA",research,False,True,False
326054866,2025-11-06,Western Honey Bee,Apis mellifera,34.2029583333,-118.166438833,"Explorer Rd, Pasadena, CA, US",research,False,True,False
326050691,2025-11-11,Western Honey Bee,Apis mellifera,33.6051440194,-116.439060477,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
326035377,2025-11-09,Western Honey Bee,Apis mellifera,33.5844769188,-117.730520623,"Aliso Viejo, CA, USA",research,False,True,False
326030202,2025-11-10,Western Honey Bee,Apis mellifera,33.71828,-118.286491667,"Fort MacArthur/L.A. Air Force Base, Los Angeles, CA, US",research,False,True,False
326027561,2025-11-10,Western Honey Bee,Apis mellifera,33.72065,-118.283791667,"Fort MacArthur/L.A. Air Force Base, Los Angeles, CA, US",research,False,True,False
